"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0.685813995466646,0.191236838681867,1.22212279134029,0.262788611409068,-0.196975531499671,-0.116037997014947,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.61969616441928,0.608584797539156,1.33506742201232,0.377317379366453,-0.31740445779344,-0.395601488173071,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.553578333371915,0.295573828396189,2.18215215205259,1.17901875506815,0.525598026262942,-1.09451021606838,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.751931826514011,-0.539122089318388,3.70690466612507,1.06448998711076,0.465383563116057,-1.23429196164744,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.61969616441928,-0.226111120175421,4.32810013482126,-0.538912764292626,-3.08726976255012,0.582870730880361,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.487460502324549,0.608584797539156,-0.133212776724141,0.0337310754942983,-0.498047847234093,-0.116037997014947,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.355224840229818,-0.0174371407467771,-0.133212776724141,0.0337310754942983,-0.31740445779344,0.0237437485641146,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.553578333371915,-0.0174371407467771,0.883288899324179,0.205524227430376,-0.196975531499671,-0.116037997014947,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.487460502324549,0.191236838681867,0.883288899324179,0.377317379366453,-0.136761068352787,-0.395601488173071,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.553578333371915,0.191236838681867,1.61742899869241,1.06448998711076,1.0675281945849,-0.954728470489318,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.553578333371915,0.086899848967545,2.06920752138055,0.606374915281223,0.826670341997364,-0.814946724910256,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.289107009182453,-0.0174371407467771,0.262093430627984,0.262788611409068,0.465383563116057,-0.255819742594009,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.222989178135087,-0.121774130461099,0.149148799955948,0.320052995387761,0.405169099969173,-0.255819742594009,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.222989178135087,-0.0174371407467771,0.262093430627984,0.377317379366453,0.525598026262942,-0.255819742594009,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.487460502324549,0.086899848967545,0.883288899324179,0.549110531302531,0.525598026262942,-0.255819742594009,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.421342671277184,0.295573828396189,-0.302629722732194,0.549110531302531,0.585812489409826,-0.395601488173071,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.61969616441928,0.295573828396189,0.60092732264409,1.17901875506815,1.00731373143802,-0.814946724910256,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.487460502324549,0.086899848967545,0.149148799955948,0.491846147323838,0.766455878850479,-0.535383233752132,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.289107009182453,-0.0174371407467771,-0.189685092060158,0.320052995387761,0.525598026262942,-0.255819742594009,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
0.222989178135087,-0.0174371407467771,-0.246157407396176,0.377317379366453,0.465383563116057,-0.255819742594009,-0.635176240723606,-0.832861196663817,0.601856012122214,1.2511072527081,0.456154574122391,1.35438424208568,0.77045874451406,-0.134408022849334,0.765080663511744,0.538756600879767,0.959145963580511,0.304236890118267,1.00687111875567,1.50787279218934,3.06638871084985,1.6205413962011,-1.18640777605117,-0.518060283749898
