"x"
-0.088183821367632
0.0818114203220357
-0.022349888671408
-0.00688778129948655
0.00298549812555123
-0.0611259939707706
-0.0755310014964422
-0.0213381457457329
-0.00363873732013558
0.893246823426121
-0.232084000738266
-0.300317436500633
0.0625396290957835
-0.041300553118333
-0.115230379801709
-0.248830137894875
-0.0321498733182879
0.0153150606699795
-0.0580786292530343
-0.0143314616134944
-0.00640044169213579
0.109711567470839
0.0700832215045146
0.135581208351234
0.123395550127324
